SK_ID_CURR,bubl_score
101405,0.5206072330474854
101407,0.35676494240760803
101411,0.4000381529331207
101413,0.4406680464744568
101414,0.5472954511642456
101419,0.45331183075904846
101421,0.4791067838668823
101430,0.43077361583709717
101431,0.46861177682876587
101432,0.4598707854747772
101433,0.5231521129608154
101435,0.3653268814086914
101437,0.45542559027671814
101441,0.7231089472770691
101447,0.4900435209274292
101450,0.4040696918964386
101453,0.4103850722312927
101455,0.4491654634475708
101457,0.4132622182369232
101458,0.5842258334159851
101461,0.46656370162963867
101468,0.45757195353507996
101479,0.5187971591949463
101484,0.44834640622138977
101485,0.48820871114730835
101494,0.4085899889469147
101495,0.4990200698375702
101499,0.4579283893108368
101501,0.4153958261013031
101511,0.39515620470046997
101515,0.7080786824226379
101517,0.41142764687538147
101524,0.545415461063385
101525,0.47999995946884155
101527,0.4153958261013031
101529,0.394079327583313
101531,0.5438679456710815
101534,0.4766971170902252
101536,0.5557594895362854
101539,0.4756190776824951
101543,0.4436439573764801
101549,0.481810599565506
101557,0.4056845009326935
101571,0.41069066524505615
101583,0.5580670237541199
101585,0.46537888050079346
101587,0.5093735456466675
101589,0.49498045444488525
101594,0.4233029782772064
101595,0.4273473620414734
101597,0.4915606379508972
101601,0.39977172017097473
101603,0.49091267585754395
101612,0.4160171449184418
101613,0.4466506242752075
101615,0.37265145778656006
101623,0.43803340196609497
101627,0.43351879715919495
101628,0.38652491569519043
101631,0.4368915557861328
101632,0.6514533758163452
101634,0.5772711038589478
101636,0.3545624315738678
101638,0.42273637652397156
101639,0.4153958261013031
101646,0.49691134691238403
101655,0.5053141117095947
101661,0.4914948046207428
101671,0.5542634129524231
101677,0.35299092531204224
101679,0.38811227679252625
101685,0.43011242151260376
101712,0.5197415351867676
101718,0.398288369178772
101720,0.43186259269714355
101721,0.40359705686569214
101729,0.5012387037277222
101730,0.3805139362812042
101734,0.4966546297073364
101744,0.4065871238708496
101748,0.48892393708229065
101753,0.44654372334480286
101756,0.4380336105823517
101768,0.49580663442611694
101773,0.42524245381355286
101777,0.4552402198314667
101783,0.4562896490097046
101790,0.4356255531311035
101791,0.5959889888763428
101796,0.5928846001625061
101800,0.4481136202812195
101801,0.4380815327167511
101802,0.3772270679473877
101806,0.45980939269065857
101807,0.5294952392578125
101809,0.5196262001991272
101815,0.5951194167137146
101821,0.41564568877220154
101823,0.4152580797672272
101825,0.38552284240722656
101826,0.4742474853992462
101830,0.3886433243751526
101831,0.42123275995254517
101833,0.5320972204208374
101837,0.467379093170166
101842,0.45468899607658386
101843,0.500563383102417
101844,0.37737929821014404
101847,0.3832792341709137
101849,0.4209737777709961
101852,0.48565685749053955
101853,0.5004866123199463
101859,0.4303019046783447
101860,0.5519129633903503
101862,0.4034271836280823
101869,0.46137988567352295
101871,0.5015034079551697
101874,0.470771849155426
101875,0.47134265303611755
101877,0.4411376714706421
101882,0.4170915186405182
101889,0.3685016930103302
101894,0.3752861022949219
101898,0.4530666172504425
101904,0.5244884490966797
101907,0.43694251775741577
101912,0.3908523917198181
101913,0.4432929456233978
101915,0.6210377812385559
101931,0.42811453342437744
101936,0.49823421239852905
101941,0.4153958261013031
101947,0.3807767331600189
101949,0.45792993903160095
101953,0.39984357357025146
101954,0.3848622143268585
101955,0.43842726945877075
101963,0.39903396368026733
101970,0.582280158996582
101973,0.6881303191184998
101974,0.4202257990837097
101977,0.3568972647190094
101981,0.5601217746734619
101982,0.483167439699173
101987,0.6319112777709961
101989,0.5051016211509705
101997,0.6864439249038696
102004,0.397635817527771
102006,0.5367295742034912
102009,0.4567423164844513
102011,0.5299474596977234
102012,0.4919925034046173
102014,0.6397258043289185
102024,0.5330303907394409
102028,0.5334941148757935
102035,0.47464725375175476
102037,0.5237851142883301
102039,0.38283538818359375
102044,0.5046812891960144
102048,0.3994828760623932
102053,0.5389523506164551
102063,0.5157725811004639
102065,0.41309404373168945
102066,0.6380038857460022
102069,0.4209364354610443
102073,0.3191756010055542
102074,0.45091524720191956
102081,0.42417606711387634
102082,0.47801560163497925
102083,0.43801456689834595
102089,0.38438305258750916
102091,0.4779440462589264
102093,0.3855085074901581
102094,0.4254688322544098
102096,0.554959774017334
102098,0.492383748292923
102107,0.375230997800827
102109,0.38436681032180786
102116,0.3831634521484375
102118,0.4577958285808563
102119,0.3774293065071106
102121,0.4418404996395111
102124,0.3916498124599457
102129,0.4190945327281952
102130,0.5889394283294678
102131,0.43885311484336853
102132,0.6563101410865784
102138,0.43804678320884705
102139,0.4177126884460449
102143,0.6380153298377991
102144,0.419407457113266
102145,0.5520997047424316
102157,0.39579689502716064
102160,0.4153958261013031
102163,0.4359686076641083
102167,0.48561158776283264
102169,0.3889937996864319
102170,0.3531765043735504
102171,0.4086405038833618
102175,0.3193356394767761
102194,0.5125679969787598
102200,0.38729098439216614
102211,0.3676271438598633
102212,0.4307943284511566
102214,0.6667503118515015
102216,0.38715243339538574
102217,0.4156314730644226
102219,0.44867292046546936
102220,0.3534398078918457
102222,0.49322667717933655
102223,0.42719683051109314
102225,0.5340604186058044
102229,0.29851096868515015
102239,0.4303501844406128
102242,0.4879489839076996
102246,0.4578024744987488
102249,0.5972709059715271
102251,0.4694770276546478
102258,0.4419051706790924
102261,0.42981353402137756
102263,0.5044031143188477
102266,0.46723562479019165
102267,0.3586452901363373
102268,0.3344040513038635
102270,0.4489288926124573
102271,0.30744805932044983
102274,0.38715267181396484
102290,0.39493635296821594
102291,0.46184128522872925
102297,0.5237839221954346
102300,0.44343307614326477
102302,0.4112074375152588
102305,0.4153958261013031
102311,0.6192334294319153
102312,0.28700730204582214
102317,0.4401375949382782
102319,0.5009204745292664
102320,0.36311888694763184
102321,0.37790587544441223
102323,0.6380038857460022
102329,0.3963244557380676
102332,0.4398308992385864
102334,0.39241814613342285
102335,0.38457760214805603
102343,0.5864151120185852
102349,0.5037647485733032
102354,0.3824961185455322
102358,0.4867543578147888
102360,0.5609534382820129
102361,0.4343727231025696
102368,0.46759033203125
102370,0.4567249119281769
102375,0.43231359124183655
102376,0.4473871886730194
102378,0.469879150390625
102383,0.5855337977409363
102386,0.4236539304256439
102391,0.3637083172798157
102396,0.5236181616783142
102408,0.6755894422531128
102410,0.4288684129714966
102417,0.35621875524520874
102419,0.38252687454223633
102421,0.3827292025089264
102424,0.3502941429615021
102430,0.4486551582813263
102433,0.4870091676712036
102440,0.43049901723861694
102451,0.4796152412891388
102453,0.5570837259292603
102457,0.46947261691093445
102460,0.4397764801979065
102468,0.33712828159332275
102483,0.5818786025047302
102491,0.48315495252609253
102492,0.43207061290740967
102493,0.5925472378730774
102494,0.37769773602485657
102501,0.4440844655036926
102505,0.5045207738876343
102510,0.4837178587913513
102514,0.4071280360221863
102515,0.4297372102737427
102516,0.5194621682167053
102517,0.5111417174339294
102520,0.43804749846458435
102521,0.43733635544776917
102525,0.5329106450080872
102528,0.5739786028862
102532,0.508213460445404
102538,0.3818485736846924
102542,0.4757252633571625
102547,0.44155675172805786
102548,0.40986210107803345
102551,0.352915495634079
102552,0.6284343600273132
102553,0.39018458127975464
102564,0.7243853211402893
102565,0.4838213622570038
102570,0.5054209232330322
102574,0.4595395624637604
102575,0.43932753801345825
102581,0.4193352162837982
102586,0.44155675172805786
102587,0.41429486870765686
102588,0.4202095568180084
102590,0.4164199233055115
102591,0.3906819522380829
102594,0.49014395475387573
102596,0.38862791657447815
102598,0.4850772023200989
102600,0.3530905544757843
102608,0.5270630121231079
102613,0.44155675172805786
102619,0.46893590688705444
102624,0.4711286723613739
102627,0.5121340751647949
102628,0.4574037790298462
102631,0.49472305178642273
102632,0.3448961079120636
102633,0.5071613788604736
102636,0.4302922785282135
102637,0.35487088561058044
102641,0.47931715846061707
102645,0.3997896611690521
102646,0.5983489155769348
102647,0.3827134668827057
102650,0.39279085397720337
102653,0.4985389709472656
102654,0.4303111732006073
102658,0.6747311353683472
102660,0.4671180248260498
102673,0.5757206678390503
102675,0.35750940442085266
102676,0.3583233654499054
102677,0.4564896523952484
102679,0.41299909353256226
102683,0.40512627363204956
102684,0.46983811259269714
102688,0.5114001035690308
102689,0.47088176012039185
102690,0.3556562066078186
102693,0.35378316044807434
102696,0.44144853949546814
102702,0.5292831659317017
102708,0.4233662188053131
102717,0.5612516403198242
102727,0.4096717834472656
102728,0.4281163215637207
102737,0.5788547992706299
102742,0.3860205411911011
102748,0.4846228361129761
102750,0.4887652099132538
102751,0.4488898813724518
102752,0.5501861572265625
102758,0.5380730628967285
102766,0.5932296514511108
102768,0.47617146372795105
102771,0.670974612236023
102774,0.3613109290599823
102776,0.406232625246048
102777,0.38270747661590576
102784,0.43593263626098633
102786,0.43079352378845215
102793,0.44901299476623535
102796,0.5639649629592896
102800,0.4487804174423218
102801,0.5626446008682251
102802,0.4776899516582489
102804,0.43276259303092957
102805,0.45266038179397583
102807,0.4729268550872803
102810,0.4037133455276489
102813,0.395132839679718
102814,0.3793230354785919
102815,0.5786905288696289
102816,0.3979939818382263
102818,0.5127018094062805
102821,0.3945100009441376
102822,0.473407506942749
102823,0.4378015100955963
102824,0.47278088331222534
102825,0.49412915110588074
102826,0.38269323110580444
102832,0.3547934293746948
102833,0.38234448432922363
102834,0.3247320055961609
102836,0.37668702006340027
102842,0.40823841094970703
102849,0.46009981632232666
102856,0.3816162645816803
102859,0.4380336105823517
102871,0.4055109918117523
102872,0.45379287004470825
102873,0.43719640374183655
102874,0.3812909424304962
102875,0.45080843567848206
102877,0.48463794589042664
102883,0.3862428069114685
102889,0.3919205665588379
102890,0.4153958261013031
102892,0.4686965346336365
102893,0.3963586688041687
102897,0.4532007575035095
102900,0.5530169010162354
102901,0.3447249233722687
102903,0.46883177757263184
102906,0.4383728802204132
102907,0.6060601472854614
102909,0.44206902384757996
102917,0.6778807044029236
102920,0.3354915678501129
102925,0.4049031138420105
102928,0.36350810527801514
102931,0.41428056359291077
102934,0.5005114078521729
102936,0.5435018539428711
102938,0.45708581805229187
102941,0.5431122779846191
102942,0.4957207441329956
102948,0.3449409604072571
102950,0.4753108322620392
102959,0.5173859000205994
102961,0.4347072243690491
102974,0.46408072113990784
102976,0.4893655776977539
102978,0.5206626057624817
102985,0.5129265189170837
102986,0.43443354964256287
102993,0.3850474953651428
103002,0.43760958313941956
103003,0.46920308470726013
103006,0.370296835899353
103007,0.41024500131607056
103013,0.46958762407302856
103014,0.4215511381626129
103016,0.431904673576355
103020,0.5014472007751465
103024,0.5119009017944336
103027,0.5214314460754395
103031,0.3096969723701477
103033,0.44155675172805786
103036,0.49134331941604614
103041,0.4227374792098999
103043,0.4066639244556427
103045,0.4493041932582855
103049,0.4337244927883148
103054,0.5796363949775696
103055,0.4453786015510559
103061,0.3927164375782013
103066,0.37249162793159485
103068,0.413009911775589
103069,0.4380336105823517
103072,0.4938427209854126
103074,0.5002952218055725
103077,0.4809500575065613
103081,0.4307817220687866
103090,0.48756077885627747
103091,0.4636046886444092
103099,0.617996871471405
103106,0.39607855677604675
103110,0.7827720046043396
103119,0.4629034698009491
103127,0.5245794653892517
103149,0.46248069405555725
103150,0.43584564328193665
103151,0.42353782057762146
103153,0.6554170250892639
103155,0.44710657000541687
103160,0.4540908932685852
103161,0.39464518427848816
103166,0.4075741767883301
103167,0.454363614320755
103168,0.4481882154941559
103175,0.4555037319660187
103178,0.3914458453655243
103185,0.4039306938648224
103188,0.4371831715106964
103189,0.46089643239974976
103190,0.3597961664199829
103201,0.3956408202648163
103207,0.5704377293586731
103216,0.4182356595993042
103217,0.4325525760650635
103218,0.39402833580970764
103221,0.40630975365638733
103224,0.49759843945503235
103226,0.424833208322525
103227,0.4983498752117157
103228,0.5842258334159851
103237,0.527099609375
103241,0.4180068373680115
103242,0.4361341595649719
103250,0.3733326494693756
103255,0.37716615200042725
103256,0.5924586057662964
103257,0.5094277858734131
103264,0.44127607345581055
103268,0.5677773952484131
103269,0.4594966769218445
103273,0.40601199865341187
103278,0.4680706560611725
103283,0.5980057716369629
103285,0.4153958261013031
103294,0.3751116096973419
103297,0.38270747661590576
103306,0.6507018804550171
103308,0.5725443363189697
103318,0.40632787346839905
103325,0.49960827827453613
103326,0.4052783250808716
103329,0.45975232124328613
103330,0.43598055839538574
103338,0.5150907635688782
103340,0.46256738901138306
103341,0.4393657445907593
103343,0.3684294521808624
103349,0.5317960977554321
103350,0.40956783294677734
103354,0.47041648626327515
103367,0.38236019015312195
103369,0.4650943875312805
103373,0.3783130645751953
103376,0.38901981711387634
103380,0.38881510496139526
103390,0.568622887134552
103391,0.3315882980823517
103396,0.3890794813632965
103405,0.4981064200401306
103406,0.5527357459068298
103411,0.4753866493701935
103416,0.5967279076576233
103426,0.44241902232170105
103430,0.44055917859077454
103431,0.616925835609436
103442,0.6547178626060486
103444,0.30579251050949097
103445,0.6295291781425476
103446,0.6777956485748291
103447,0.45042717456817627
103449,0.4535383880138397
103456,0.4028235971927643
103457,0.4305162727832794
103463,0.37802350521087646
103464,0.3560629189014435
103467,0.7184382677078247
103471,0.4840097427368164
103472,0.37549930810928345
103476,0.3683140277862549
103479,0.4174147844314575
103486,0.5036077499389648
103487,0.5630760788917542
103489,0.4354599416255951
103493,0.4726174473762512
103497,0.48346683382987976
103501,0.5096584558486938
103506,0.4207451343536377
103508,0.4110914170742035
103509,0.47500720620155334
103522,0.4332699179649353
103529,0.359780490398407
103539,0.457579642534256
103543,0.5739787220954895
103546,0.48466405272483826
103547,0.46259158849716187
103549,0.47760769724845886
103551,0.4875405430793762
103554,0.5111334323883057
103556,0.43853628635406494
103568,0.36720845103263855
103569,0.4302802085876465
103582,0.5215378403663635
103583,0.4444468021392822
103584,0.5792052745819092
103587,0.4261588156223297
103588,0.44688209891319275
103592,0.5085824728012085
103593,0.5447887182235718
103596,0.5744634866714478
103597,0.38449376821517944
103598,0.487187922000885
103603,0.6213678121566772
103604,0.4327082335948944
103616,0.6405739784240723
103618,0.4530787467956543
103620,0.4536740779876709
103626,0.40979790687561035
103627,0.4282659888267517
103631,0.42767027020454407
103632,0.4228716492652893
103633,0.46206361055374146
103635,0.5183985829353333
103636,0.462832510471344
103638,0.48527655005455017
103641,0.48871180415153503
103642,0.41300657391548157
103643,0.3973863124847412
103645,0.4644329249858856
103646,0.44047024846076965
103652,0.4960955083370209
103654,0.3663395047187805
103657,0.5223683714866638
103659,0.5045408010482788
103661,0.4749158024787903
103665,0.4066656529903412
103666,0.5232204794883728
103673,0.40560105443000793
103677,0.5696901679039001
103687,0.4507047235965729
103691,0.5456826686859131
103694,0.47420045733451843
103697,0.47224682569503784
103710,0.5264669060707092
103711,0.45347538590431213
103713,0.4555872678756714
103715,0.47258996963500977
103716,0.380928635597229
103717,0.41553011536598206
103719,0.5435905456542969
103720,0.40388643741607666
103721,0.4025636911392212
103722,0.40251919627189636
103723,0.5016716122627258
103730,0.4763963520526886
103731,0.3973182141780853
103740,0.43116843700408936
103752,0.40280881524086
103758,0.31429004669189453
103759,0.451456755399704
103761,0.43197256326675415
103770,0.6511478424072266
103774,0.5146894454956055
103775,0.6057615280151367
103781,0.5312886834144592
103785,0.5578626990318298
103786,0.37804287672042847
103789,0.46894949674606323
103795,0.4153958261013031
103799,0.38986271619796753
103805,0.4978250563144684
103806,0.5200113654136658
103809,0.4711322784423828
103811,0.38852933049201965
103815,0.470424085855484
103817,0.44616106152534485
103819,0.3866018056869507
103821,0.4153958261013031
103822,0.4535942077636719
103823,0.46352773904800415
103825,0.4862684905529022
103827,0.3935861885547638
103833,0.4521103799343109
103835,0.42863428592681885
103838,0.43805190920829773
103839,0.5804796814918518
103846,0.46482449769973755
103853,0.4899798035621643
103856,0.5015489459037781
103864,0.4230414032936096
103867,0.47256654500961304
103872,0.48972028493881226
103873,0.4371218681335449
103878,0.3225855529308319
103880,0.3771858215332031
103882,0.4097224473953247
103883,0.4291398227214813
103890,0.40780651569366455
103893,0.38943079113960266
103896,0.5130016803741455
103899,0.6146261096000671
103900,0.39627575874328613
103901,0.637647807598114
103902,0.5210821032524109
103904,0.5389565229415894
103907,0.579188883304596
103911,0.4474952816963196
103913,0.478439599275589
103915,0.48746705055236816
103921,0.39690110087394714
103927,0.4129128158092499
103937,0.4431707561016083
103945,0.436430424451828
103951,0.38214319944381714
103954,0.39347541332244873
103955,0.42221975326538086
103958,0.5287907123565674
103959,0.5580451488494873
103965,0.4883316457271576
103972,0.5501756072044373
103974,0.40459495782852173
103975,0.5518993735313416
103976,0.5722700357437134
103981,0.422830730676651
103990,0.4463757872581482
103996,0.4355318248271942
103999,0.47492167353630066
104000,0.4538281559944153
104002,0.4028828740119934
104010,0.3827313482761383
104011,0.3827075660228729
104012,0.4499403238296509
104013,0.5388844013214111
104014,0.5131078958511353
104015,0.3893463909626007
104018,0.5363262891769409
104020,0.5433847308158875
104022,0.6906052231788635
104023,0.46784067153930664
104032,0.38217219710350037
104038,0.4872305393218994
104046,0.5712976455688477
104048,0.5516572594642639
104053,0.4935620427131653
104054,0.5759425759315491
104067,0.4544871747493744
104071,0.35561904311180115
104077,0.3931446671485901
104080,0.38028383255004883
104097,0.38186314702033997
104100,0.5234705805778503
104102,0.3969825208187103
104108,0.4093788266181946
104123,0.4750955402851105
104125,0.3774484694004059
104126,0.5271060466766357
104127,0.469125896692276
104128,0.4101436734199524
104129,0.49131155014038086
104130,0.47058749198913574
104133,0.40334275364875793
104141,0.5594398975372314
104142,0.3530193269252777
104146,0.5054771304130554
104147,0.7070109248161316
104148,0.46666210889816284
104151,0.4030667841434479
104157,0.43161541223526
104158,0.3451453745365143
104159,0.5210405588150024
104162,0.5842258334159851
104177,0.3761509954929352
104180,0.5367865562438965
104183,0.43438345193862915
104185,0.47726163268089294
104188,0.357842355966568
104199,0.5299482941627502
104210,0.5150492191314697
104211,0.34007537364959717
104215,0.41347622871398926
104220,0.41923192143440247
104223,0.42579275369644165
104226,0.33158767223358154
104227,0.353589802980423
104234,0.41450247168540955
104241,0.4036438763141632
104242,0.5692027807235718
104246,0.3555946946144104
104249,0.3847346305847168
104250,0.48665204644203186
104261,0.44163379073143005
104262,0.5223543047904968
104263,0.4837678372859955
104265,0.3851968050003052
104268,0.47155728936195374
104269,0.40354758501052856
104274,0.5380398035049438
104277,0.41257473826408386
104283,0.33955615758895874
104289,0.5986731052398682
104296,0.42582225799560547
104300,0.33558398485183716
104304,0.4707765281200409
104305,0.5250166654586792
104312,0.6407952308654785
104321,0.7581782937049866
104323,0.45401331782341003
104331,0.5046970844268799
104332,0.5022208094596863
104333,0.5882777571678162
104335,0.376460462808609
104343,0.4669739902019501
104345,0.4093388319015503
104349,0.5169937014579773
104353,0.45630013942718506
104355,0.5840031504631042
104356,0.3635917603969574
104368,0.3785129189491272
104370,0.5928007364273071
104372,0.5242925882339478
104377,0.5260194540023804
104379,0.5157725811004639
104383,0.5047116875648499
104385,0.38428282737731934
104389,0.4384068548679352
104393,0.4255162179470062
104405,0.48326757550239563
104407,0.4380398988723755
104414,0.5066987872123718
104416,0.3877888321876526
104421,0.5097538232803345
104432,0.40480753779411316
104446,0.41420960426330566
104452,0.5478924512863159
104455,0.4366520047187805
104463,0.383132666349411
104467,0.46960633993148804
104468,0.5262394547462463
104469,0.42882177233695984
104470,0.4405602812767029
104471,0.508070170879364
104474,0.4356139004230499
104476,0.5075063705444336
104481,0.4471674859523773
104483,0.4839722514152527
104484,0.3951101005077362
