SK_ID_CURR,cc_score
100853,0.39974039793014526
100854,0.4930836856365204
100859,0.5366458296775818
100861,0.44532477855682373
100865,0.39251524209976196
100870,0.4238949418067932
100873,0.37156936526298523
100876,0.3481646776199341
100877,0.6433365345001221
100880,0.40680748224258423
100882,0.6547402143478394
100893,0.39254429936408997
100900,0.40050646662712097
100902,0.39799174666404724
100906,0.3582748770713806
100912,0.2209610641002655
100914,0.3734360635280609
100917,0.3999170958995819
100919,0.5372568964958191
100920,0.3995325565338135
100923,0.5716351270675659
100924,0.6531757116317749
100926,0.5169399380683899
100929,0.6136416792869568
100930,0.3671168386936188
100935,0.6357831358909607
100938,0.4151118993759155
100939,0.406856894493103
100940,0.32471537590026855
100941,0.6776827573776245
100942,0.590556800365448
100948,0.3398795425891876
100957,0.4476790428161621
100960,0.671433687210083
100961,0.4102407991886139
100963,0.4388193190097809
100964,0.34117311239242554
100967,0.5874744653701782
100968,0.3354361653327942
100973,0.36326780915260315
100976,0.5870130062103271
100985,0.4290120303630829
100989,0.674602210521698
100991,0.378795325756073
100993,0.405417263507843
101003,0.5849615931510925
101004,0.3689541220664978
101006,0.4272083640098572
101013,0.6467596292495728
101014,0.3921734094619751
101018,0.3831756114959717
101019,0.520868718624115
101022,0.30830541253089905
101023,0.5122993588447571
101028,0.3706577718257904
101032,0.421587735414505
101034,0.4389444589614868
101036,0.6544836163520813
101037,0.4514129161834717
101043,0.5672187805175781
101048,0.48798656463623047
101050,0.4164176881313324
101054,0.3814045786857605
101059,0.3848862051963806
101069,0.3382958173751831
101072,0.3670261800289154
101074,0.6620013117790222
101077,0.6609357595443726
101081,0.26320621371269226
101085,0.3655477464199066
101088,0.41774654388427734
101089,0.5451643466949463
101093,0.39519208669662476
101103,0.3628813922405243
101104,0.3845350742340088
101105,0.6236860156059265
101111,0.41140928864479065
101116,0.40501752495765686
101119,0.43057864904403687
101122,0.39525291323661804
101127,0.5224666595458984
101129,0.4013465344905853
101134,0.42229294776916504
101137,0.40434539318084717
101138,0.36768534779548645
101141,0.36431455612182617
101147,0.6131834387779236
101152,0.4044207036495209
101156,0.38141268491744995
101168,0.4862394630908966
101170,0.3856542110443115
101175,0.4640911817550659
101177,0.6232140064239502
101179,0.3691033720970154
101185,0.34998759627342224
101187,0.4880928695201874
101192,0.29914337396621704
101196,0.5297684669494629
101202,0.5786561965942383
101205,0.49471819400787354
101207,0.35918256640434265
101210,0.5538250207901001
101212,0.39388102293014526
101215,0.4046253263950348
101216,0.560724139213562
101221,0.5527574419975281
101231,0.5999181866645813
101232,0.38634249567985535
101236,0.3707510828971863
101247,0.35601186752319336
101249,0.6620013117790222
101266,0.3750094771385193
101274,0.38933199644088745
101284,0.39117705821990967
101288,0.6705727577209473
101289,0.4030270278453827
101295,0.42730626463890076
101298,0.43988075852394104
101300,0.6642077565193176
101302,0.4389741122722626
101307,0.39433181285858154
101312,0.5241866111755371
101313,0.5557011365890503
101321,0.4201929569244385
101322,0.5795555114746094
101323,0.40943750739097595
101324,0.4164176881313324
101344,0.43155521154403687
101352,0.3994150757789612
101371,0.4523233473300934
101373,0.40900325775146484
101379,0.3615832030773163
101381,0.6544836163520813
101384,0.6483091115951538
101385,0.3683898150920868
101389,0.5923596620559692
101390,0.3859434425830841
101394,0.43085938692092896
101403,0.5708429217338562
101405,0.38055548071861267
101406,0.4053107798099518
101407,0.3459416329860687
101417,0.49876993894577026
101423,0.38075146079063416
101430,0.5488774180412292
101432,0.4223175346851349
101433,0.5025254487991333
101439,0.37807244062423706
101445,0.38719794154167175
101447,0.5174773335456848
101455,0.482531875371933
101456,0.4348744750022888
101461,0.43860653042793274
101464,0.3467373251914978
101469,0.5186917185783386
101470,0.5040269494056702
101477,0.6052758693695068
101483,0.3722582757472992
101485,0.530911922454834
101488,0.44463270902633667
101489,0.6598125100135803
101490,0.6062791347503662
101491,0.512850821018219
101499,0.38269755244255066
101500,0.39621496200561523
101501,0.39376628398895264
101505,0.6519198417663574
101520,0.666895866394043
101524,0.35835593938827515
101525,0.3715616762638092
101526,0.6802263855934143
101527,0.3992232382297516
101531,0.6777988076210022
101532,0.38647177815437317
101534,0.39056095480918884
101535,0.5086666345596313
101536,0.40250566601753235
101541,0.3398405909538269
101545,0.3846566677093506
101546,0.3796614110469818
101549,0.6298308968544006
101556,0.4020012319087982
101557,0.48812705278396606
101558,0.37375766038894653
101561,0.38007596135139465
101563,0.4349312484264374
101571,0.38246577978134155
101576,0.3866109848022461
101577,0.6604939699172974
101579,0.3364652097225189
101583,0.390674352645874
101587,0.6065568327903748
101590,0.330423504114151
101591,0.5977736115455627
101596,0.3650779724121094
101597,0.34664520621299744
101601,0.4527702331542969
101605,0.42618972063064575
101611,0.3711244761943817
101618,0.3433309495449066
101620,0.3891940712928772
101622,0.45163291692733765
101626,0.4576314687728882
101628,0.3172318935394287
101629,0.5837493538856506
101634,0.3937283754348755
101635,0.374031662940979
101639,0.39673763513565063
101652,0.55828458070755
101653,0.44743332266807556
101658,0.42614296078681946
101660,0.4784015119075775
101668,0.3766399323940277
101671,0.5353929400444031
101683,0.6806022524833679
101687,0.679428219795227
101695,0.39308297634124756
101698,0.4321538209915161
101699,0.4189290404319763
101703,0.4114258587360382
101706,0.4532492160797119
101716,0.6704640984535217
101718,0.5155954360961914
101721,0.5456324815750122
101725,0.44179075956344604
101734,0.49702388048171997
101740,0.4722602665424347
101744,0.38111770153045654
101748,0.4180872440338135
101749,0.36339646577835083
101751,0.4491954445838928
101755,0.3426702618598938
101761,0.35091039538383484
101763,0.6632221341133118
101765,0.5882028341293335
101770,0.38043034076690674
101773,0.36579474806785583
101776,0.3630800247192383
101777,0.380350261926651
101779,0.4456526041030884
101782,0.6601972579956055
101788,0.5065392851829529
101790,0.3731001019477844
101791,0.4383150637149811
101792,0.39352282881736755
101811,0.36565110087394714
101813,0.38761839270591736
101815,0.6668977737426758
101818,0.4346963167190552
101828,0.39909127354621887
101831,0.6767725348472595
101836,0.3883771002292633
101838,0.6226098537445068
101840,0.4093407094478607
101841,0.36846548318862915
101842,0.3736688792705536
101848,0.5836118459701538
101852,0.3677116334438324
101854,0.32140350341796875
101855,0.3502926826477051
101856,0.5683251619338989
101860,0.5172749757766724
101866,0.6513628959655762
101868,0.4779316186904907
101893,0.3814047873020172
101895,0.4972720146179199
101898,0.38398125767707825
101912,0.37371882796287537
101913,0.42488399147987366
101915,0.39910316467285156
101918,0.47028252482414246
101932,0.3488047420978546
101937,0.6429447531700134
101948,0.6704866886138916
101949,0.5986415147781372
101955,0.4266047477722168
101956,0.6173225045204163
101959,0.5576508045196533
101960,0.3942020833492279
101964,0.4740352928638458
101981,0.4126792550086975
101985,0.49394509196281433
101988,0.3829406797885895
101989,0.5251830220222473
101991,0.4135574698448181
101994,0.4219408929347992
102004,0.34488722681999207
102006,0.3879316747188568
102012,0.45664316415786743
102016,0.4033292233943939
102021,0.6719977259635925
102030,0.46825215220451355
102031,0.6797161102294922
102032,0.3984624445438385
102042,0.4834008812904358
102043,0.5015271306037903
102044,0.34523627161979675
102048,0.4193296730518341
102049,0.3591139614582062
102055,0.40059715509414673
102061,0.3462408483028412
102071,0.38265424966812134
102082,0.5611278414726257
102095,0.39685875177383423
102098,0.39697930216789246
102101,0.6614611148834229
102107,0.39182502031326294
102108,0.6574422717094421
102110,0.3915252089500427
102111,0.5110442042350769
102115,0.36537522077560425
102118,0.4159964323043823
102130,0.642811119556427
102133,0.4128981828689575
102135,0.6425827145576477
102137,0.5965770483016968
102138,0.4070703685283661
102139,0.37071654200553894
102143,0.4780522286891937
102148,0.4668707251548767
102149,0.48321953415870667
102150,0.6696823239326477
102168,0.6745743155479431
102175,0.4104875326156616
102176,0.3858908414840698
102181,0.4133738577365875
102182,0.6842467784881592
102185,0.44712066650390625
102186,0.45365267992019653
102187,0.6020321846008301
102191,0.6792103052139282
102192,0.4035798907279968
102196,0.5177305936813354
102199,0.4108269512653351
102201,0.3883657157421112
102202,0.4500857889652252
102203,0.6776827573776245
102207,0.35142481327056885
102210,0.33977362513542175
102216,0.37290194630622864
102217,0.39542993903160095
102219,0.6421748399734497
102220,0.4394954741001129
102226,0.4274751543998718
102241,0.5105699896812439
102243,0.6448390483856201
102246,0.47078219056129456
102254,0.3595082759857178
102261,0.6509522199630737
102267,0.4901667535305023
102291,0.2731265425682068
102295,0.41151490807533264
102299,0.3672961890697479
102302,0.411930114030838
102308,0.65008544921875
102311,0.4841685891151428
102312,0.3727826476097107
102314,0.41472673416137695
102327,0.3828466832637787
102328,0.4220696985721588
102332,0.35100480914115906
102345,0.44511279463768005
102353,0.37945181131362915
102354,0.36596736311912537
102363,0.36951160430908203
102366,0.3854815661907196
102367,0.3941623866558075
102371,0.6443994641304016
102372,0.4048287868499756
102375,0.598406970500946
102376,0.6823164820671082
102377,0.5102871060371399
102381,0.4461754858493805
102385,0.34104692935943604
102394,0.37453579902648926
102396,0.3875340223312378
102399,0.6720260381698608
102401,0.40447595715522766
102404,0.4815302789211273
102408,0.5785636305809021
102410,0.3713591992855072
102421,0.32803478837013245
102426,0.26014554500579834
102430,0.4429902136325836
102433,0.4188752770423889
102435,0.3830420970916748
102437,0.43477410078048706
102442,0.4287218451499939
102457,0.6125109791755676
102462,0.5000168085098267
102466,0.47163575887680054
102468,0.4088774025440216
102472,0.3544083833694458
102474,0.39000144600868225
102477,0.4293437898159027
102478,0.5391770601272583
102491,0.5546496510505676
102496,0.4102036952972412
102499,0.3976471424102783
102502,0.3514578938484192
102525,0.384970098733902
102528,0.320268452167511
102540,0.41181227564811707
102542,0.6431419849395752
102546,0.38602524995803833
102547,0.3542836010456085
102548,0.40061381459236145
102550,0.42151904106140137
102551,0.42840611934661865
102557,0.36234134435653687
102558,0.3760845959186554
102559,0.33362552523612976
102565,0.463133841753006
102567,0.6248447299003601
102573,0.38714224100112915
102574,0.620908260345459
102580,0.42691653966903687
102585,0.6787925958633423
102587,0.475847452878952
102589,0.671341598033905
102593,0.37623926997184753
102596,0.6229572296142578
102600,0.6746153235435486
102604,0.6132996678352356
102606,0.3920215964317322
102611,0.39004749059677124
102615,0.3809777498245239
102621,0.5542554259300232
102622,0.393324077129364
102624,0.3432794213294983
102625,0.38247713446617126
102629,0.41592901945114136
102630,0.36703434586524963
102633,0.6735293865203857
102638,0.3932795822620392
102639,0.422522634267807
102660,0.3783698081970215
102667,0.49120405316352844
102674,0.34678006172180176
102676,0.4684174060821533
102681,0.4941396713256836
102685,0.5592789649963379
102686,0.5571495294570923
102690,0.36861926317214966
102695,0.56351238489151
102708,0.6492230296134949
102709,0.3870691657066345
102710,0.5585588812828064
102711,0.3806424140930176
102719,0.3830668330192566
102727,0.42425358295440674
102729,0.543001115322113
102734,0.3448227643966675
102737,0.39821720123291016
102739,0.45187702775001526
102745,0.6648663282394409
102746,0.5387058854103088
102747,0.3775464594364166
102750,0.43596407771110535
102753,0.40911999344825745
102758,0.25052011013031006
102759,0.6778586506843567
102760,0.4162902534008026
102761,0.4444820284843445
102765,0.4631732106208801
102773,0.6154505014419556
102776,0.5017213821411133
102780,0.32898369431495667
102782,0.5208972692489624
102784,0.3408247232437134
102787,0.655653715133667
102791,0.52616947889328
102795,0.4668468236923218
102797,0.36679381132125854
102798,0.5541256070137024
102800,0.6343644857406616
102801,0.5038206577301025
102809,0.5506405830383301
102810,0.4198125898838043
102815,0.3952142894268036
102820,0.40939077734947205
102833,0.5412343144416809
102835,0.4437275826931
102841,0.39338839054107666
102842,0.39613479375839233
102845,0.46094515919685364
102848,0.5956277251243591
102859,0.3630813658237457
102869,0.6547402143478394
102872,0.5824551582336426
102881,0.34395211935043335
102885,0.40168893337249756
102888,0.3875640630722046
102891,0.6620013117790222
102894,0.30536311864852905
102896,0.5341517329216003
102906,0.6792779564857483
102908,0.4064638018608093
102909,0.6842467784881592
102918,0.6792441606521606
102925,0.6547402143478394
102926,0.41767174005508423
102929,0.45441189408302307
102931,0.3803044557571411
102934,0.45973721146583557
102936,0.5993175506591797
102942,0.6823164820671082
102944,0.38539811968803406
102946,0.6379443407058716
102949,0.24595779180526733
102950,0.42298614978790283
102951,0.3434639275074005
102953,0.37218528985977173
102954,0.6506349444389343
102956,0.40024328231811523
102961,0.34039461612701416
102962,0.4062226414680481
102965,0.34897199273109436
102973,0.49259689450263977
102974,0.34405720233917236
102976,0.46548575162887573
102978,0.38660311698913574
102981,0.3674301207065582
102986,0.42779219150543213
102992,0.3763619065284729
102993,0.3933502435684204
103013,0.4275660514831543
103020,0.6802760362625122
103022,0.4898289740085602
103024,0.2933501899242401
103026,0.6458959579467773
103032,0.46464747190475464
103033,0.6547402143478394
103037,0.41082677245140076
103042,0.35612955689430237
103051,0.38601043820381165
103054,0.3141653835773468
103055,0.37306511402130127
103061,0.5326544642448425
103065,0.6694430112838745
103068,0.647919774055481
103071,0.6444419026374817
103072,0.6058499813079834
103073,0.3335663974285126
103074,0.3457064926624298
103077,0.6475556492805481
103080,0.4419872760772705
103082,0.39401641488075256
103087,0.6422816514968872
103103,0.620745837688446
103107,0.38875967264175415
103108,0.3484508693218231
103115,0.3374205529689789
103117,0.4959281086921692
103121,0.3744516372680664
103123,0.44889214634895325
103124,0.6305864453315735
103130,0.40055176615715027
103133,0.3716277480125427
103136,0.6605715751647949
103139,0.679428219795227
103142,0.3993968665599823
103150,0.39795756340026855
103153,0.5391021966934204
103163,0.5015965700149536
103164,0.39454859495162964
103165,0.6574422717094421
103166,0.6609357595443726
103167,0.4037790298461914
103177,0.6022717356681824
103180,0.3773100674152374
103187,0.4640827775001526
103189,0.3827607035636902
103190,0.3896030783653259
103200,0.4729102551937103
103205,0.39460158348083496
103207,0.37597617506980896
103208,0.5730878114700317
103213,0.5502734780311584
103214,0.3790225088596344
103217,0.6483091115951538
103219,0.30951669812202454
103224,0.5607109665870667
103227,0.6590104699134827
103228,0.5831345915794373
103237,0.3825720250606537
103251,0.38702642917633057
103253,0.3916826546192169
103255,0.34923186898231506
103256,0.3413737416267395
103257,0.4087499678134918
103260,0.4239233434200287
103273,0.5253560543060303
103277,0.41069450974464417
103282,0.38710305094718933
103285,0.3741539418697357
103288,0.39564141631126404
103295,0.62701016664505
103296,0.5746972560882568
103300,0.6574422717094421
103310,0.6517855525016785
103312,0.36886489391326904
103329,0.393627405166626
103333,0.3917166292667389
103339,0.3474951982498169
103346,0.6704596281051636
103347,0.35570403933525085
103354,0.39576420187950134
103370,0.640661358833313
103378,0.3804367780685425
103380,0.3591739535331726
103392,0.408980131149292
103396,0.3813856840133667
103401,0.6088085770606995
103402,0.38704001903533936
103406,0.4219686686992645
103409,0.43245500326156616
103411,0.5332829356193542
103412,0.5205812454223633
103425,0.5031459927558899
103426,0.38582751154899597
103427,0.6288352608680725
103444,0.4869787395000458
103446,0.36978211998939514
103447,0.6704909801483154
103454,0.609534740447998
103455,0.3706935942173004
103457,0.39597946405410767
103463,0.3843625485897064
103468,0.5302307605743408
103477,0.45271915197372437
103482,0.3658697009086609
103490,0.46372684836387634
103492,0.3659273386001587
103493,0.4944641590118408
103496,0.46729448437690735
103497,0.38524329662323
103500,0.41224318742752075
103504,0.42359021306037903
103512,0.473998099565506
103514,0.6555362939834595
103518,0.413534551858902
103522,0.6489742398262024
103523,0.6574159860610962
103526,0.41189858317375183
103527,0.4143647849559784
103528,0.6704909801483154
103529,0.4066976010799408
103533,0.3780255615711212
103536,0.39737528562545776
103539,0.3407866656780243
103540,0.655653715133667
103549,0.35336294770240784
103553,0.39895063638687134
103554,0.36836034059524536
103555,0.6605715751647949
103558,0.4399639964103699
103563,0.6689233183860779
103566,0.664996325969696
103567,0.6764448881149292
103576,0.3975416123867035
103577,0.3869995176792145
103579,0.42221617698669434
103582,0.5366309285163879
103599,0.3367932438850403
103608,0.417664110660553
103610,0.43384575843811035
103619,0.4135909974575043
103633,0.40006035566329956
103634,0.5933821201324463
103646,0.6403195858001709
103649,0.47460418939590454
103653,0.5103891491889954
103657,0.3964836597442627
103660,0.5972244739532471
103661,0.38445359468460083
103666,0.4044960141181946
103690,0.4484831392765045
103691,0.6282182335853577
103693,0.4292829632759094
103698,0.5043366551399231
103704,0.3829318583011627
103707,0.6002082824707031
103710,0.35582631826400757
103711,0.4813169836997986
103712,0.4559706151485443
103713,0.42410770058631897
103718,0.6756846308708191
103721,0.5004196763038635
103722,0.6519759893417358
103724,0.6500349044799805
103727,0.33066925406455994
103731,0.5347880721092224
103734,0.519912600517273
103739,0.42760589718818665
103741,0.5166970491409302
103742,0.3698396682739258
103747,0.3944786489009857
103752,0.4286056160926819
103756,0.37722232937812805
103764,0.4957681894302368
103769,0.37840113043785095
103770,0.35538250207901
103777,0.394769549369812
103781,0.402195543050766
103786,0.37998509407043457
103790,0.46534010767936707
103791,0.5758726000785828
103795,0.6598125100135803
103797,0.3761042058467865
103800,0.43155866861343384
103801,0.42665690183639526
103803,0.38252317905426025
103809,0.39684104919433594
103815,0.4805983603000641
103819,0.3585278391838074
103822,0.3950086832046509
103825,0.5536280870437622
103829,0.540742039680481
103832,0.4584743082523346
103836,0.6629219055175781
103837,0.28573885560035706
103846,0.38982436060905457
103852,0.5092671513557434
103866,0.5768442153930664
103867,0.39970555901527405
103868,0.3985028564929962
103881,0.43100184202194214
103883,0.4413047730922699
103884,0.6528735160827637
103889,0.3790556788444519
103892,0.6753793954849243
103893,0.5744211673736572
103896,0.40215927362442017
103900,0.3766568899154663
103910,0.3612804710865021
103917,0.39446914196014404
103926,0.40002384781837463
103928,0.3950885236263275
103934,0.371845006942749
103960,0.621341347694397
103961,0.4555002748966217
103964,0.380741149187088
103972,0.5686929821968079
103976,0.4088931679725647
103977,0.5546314120292664
103981,0.5026825070381165
103991,0.671341598033905
103992,0.41653573513031006
103995,0.41187265515327454
104011,0.35442695021629333
104024,0.40632331371307373
104027,0.4730214476585388
104036,0.47658777236938477
104037,0.5851510167121887
104038,0.43992695212364197
104041,0.6787925958633423
104042,0.39070266485214233
104048,0.3815898895263672
104049,0.37127432227134705
104050,0.3603670299053192
104054,0.6696152687072754
104056,0.35918310284614563
104057,0.4252229630947113
104064,0.43920835852622986
104082,0.3991703391075134
104083,0.4713808596134186
104086,0.42069578170776367
104091,0.6519198417663574
104097,0.4274565875530243
104111,0.5151482224464417
104112,0.4824860692024231
104115,0.4502176344394684
104126,0.3806968629360199
104128,0.4730224609375
104129,0.41684168577194214
104137,0.4677034318447113
104153,0.3580598831176758
104157,0.6668156981468201
104162,0.38048985600471497
104176,0.3828943073749542
104181,0.5278220176696777
104183,0.487709641456604
104192,0.37458139657974243
104193,0.34412238001823425
104197,0.3842703104019165
104201,0.35422149300575256
104214,0.6601972579956055
104215,0.419528067111969
104217,0.5829856991767883
104218,0.48597708344459534
104220,0.3618498742580414
104222,0.4058340787887573
104225,0.42230555415153503
104226,0.5277387499809265
104233,0.5576746463775635
104234,0.5193403363227844
104235,0.5393357276916504
104236,0.45861321687698364
104243,0.4000476002693176
104244,0.3391413986682892
104248,0.3366718292236328
104249,0.41301169991493225
104250,0.4796704351902008
104252,0.39108583331108093
104255,0.4173568785190582
104258,0.5187630653381348
104276,0.4546413719654083
104277,0.3909042477607727
104292,0.4602465331554413
104300,0.5987226963043213
104305,0.3820231258869171
104317,0.351242333650589
104329,0.43801218271255493
104330,0.34427034854888916
104333,0.3853101134300232
104339,0.3364962637424469
104345,0.40234455466270447
104347,0.5507102608680725
104348,0.35773321986198425
104352,0.36705008149147034
104355,0.5973994731903076
104356,0.6111245155334473
104366,0.4247894287109375
104370,0.655653715133667
104374,0.6778586506843567
104377,0.40459194779396057
104380,0.43010473251342773
104387,0.37086543440818787
104396,0.6782996654510498
104400,0.5707651376724243
104403,0.39946720004081726
104406,0.4057494103908539
104407,0.38782763481140137
104415,0.5653194785118103
104421,0.5927955508232117
104439,0.5389658808708191
104441,0.38235384225845337
104451,0.34470027685165405
104452,0.5175563097000122
104453,0.39983901381492615
104455,0.3507155776023865
104461,0.34096333384513855
104463,0.412401020526886
104468,0.37235137820243835
104474,0.6384884715080261
104476,0.46083736419677734
104487,0.5984827280044556
104490,0.4625956118106842
104505,0.47555017471313477
104518,0.45929309725761414
104522,0.6612899899482727
104523,0.5077685713768005
104526,0.41455310583114624
104533,0.3419587016105652
104535,0.3984249532222748
104536,0.5524826645851135
104544,0.38359102606773376
104545,0.6807828545570374
104546,0.3475514054298401
104552,0.2621007561683655
104556,0.6581630706787109
104558,0.4962484836578369
104562,0.3826225697994232
104565,0.5538719892501831
104568,0.3828921914100647
104571,0.3497037887573242
104572,0.5510606169700623
104573,0.6342489123344421
104576,0.4728500247001648
104582,0.3875679075717926
104585,0.3870547115802765
104591,0.3921906352043152
104592,0.5012333393096924
104596,0.4465017020702362
104598,0.37156936526298523
104607,0.5827192068099976
104616,0.3791988492012024
104623,0.6764448881149292
104626,0.3576413094997406
104630,0.45729726552963257
104633,0.5834115743637085
104644,0.607442319393158
104654,0.38796156644821167
104657,0.5059913992881775
104665,0.45148006081581116
104666,0.5105542540550232
104672,0.45597803592681885
104675,0.6002551913261414
104680,0.3822000026702881
104686,0.40708377957344055
104687,0.4058438837528229
104689,0.3731941878795624
104690,0.4350646138191223
104693,0.36713606119155884
104695,0.6382660269737244
104697,0.6704866886138916
104698,0.6764448881149292
104706,0.3378653824329376
104707,0.564924418926239
104716,0.46281948685646057
104723,0.6441845297813416
104738,0.41409924626350403
104750,0.662938117980957
104751,0.6585925817489624
104753,0.6585925817489624
104755,0.50355464220047
104760,0.6487053632736206
104761,0.34127557277679443
104765,0.5937536358833313
104775,0.4179384410381317
104777,0.6619699001312256
104792,0.4036446511745453
104796,0.39296963810920715
104804,0.5457462668418884
104809,0.518507182598114
104811,0.36771154403686523
104812,0.39609822630882263
104816,0.38436564803123474
104823,0.44878795742988586
104827,0.6746153235435486
104836,0.6134293079376221
104844,0.6458559036254883
104845,0.32198983430862427
104846,0.41258713603019714
104849,0.4035956859588623
104852,0.4622226059436798
104858,0.6557245254516602
104862,0.3859699070453644
104867,0.3993541896343231
104873,0.6367497444152832
104882,0.30739060044288635
104887,0.5361397862434387
104897,0.40941059589385986
104900,0.36934539675712585
104910,0.544711709022522
104914,0.5447733998298645
104918,0.6499704718589783
104927,0.6547402143478394
104928,0.6792103052139282
104932,0.515403687953949
104938,0.3890708088874817
104941,0.5229654908180237
104946,0.40355026721954346
104963,0.42746850848197937
104966,0.3740517199039459
104968,0.3603939712047577
104974,0.483325332403183
104980,0.45289576053619385
104984,0.4561289846897125
104987,0.4954968988895416
104996,0.3506390154361725
105000,0.3779312074184418
